open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2024-05-30,0.006898,0.00706,0.005986,0.006075,3515671684.0,2024-05-30 23:59:59.999,22695747.2778010,124585,1701568339,10994502.8738060,0
2024-05-31,0.006076,0.008589,0.005807,0.007752,34905317747.0,2024-05-31 23:59:59.999,271529769.8011540,1428834,17047645952,132876081.3702550,0
2024-06-01,0.007753,0.008098,0.00691,0.006973,18590276462.0,2024-06-01 23:59:59.999,141285439.7656100,957038,8970263615,68259847.3369440,0
2024-06-02,0.006976,0.007937,0.006491,0.006637,15966441797.0,2024-06-02 23:59:59.999,113505285.5320220,787714,7326597346,52177863.4609680,0
2024-06-03,0.006636,0.00683,0.006172,0.006348,11800766900.0,2024-06-03 23:59:59.999,76553600.0951900,471016,5497494122,35676627.0059490,0
2024-06-04,0.006349,0.006962,0.006001,0.006439,15750617913.0,2024-06-04 23:59:59.999,102019961.2413870,569450,7428141751,48155504.0636240,0
2024-06-05,0.00644,0.006488,0.00582,0.006038,12199992277.0,2024-06-05 23:59:59.999,74527915.0813950,404989,5404345975,33037761.4992820,0
2024-06-06,0.006037,0.006518,0.005913,0.006183,16771898108.0,2024-06-06 23:59:59.999,103751251.0580870,580361,7799298289,48259635.6098830,0
2024-06-07,0.006182,0.006299,0.004289,0.00519,18608487286.0,2024-06-07 23:59:59.999,102662916.7809460,565906,8292106345,45763816.5995040,0
2024-06-08,0.005191,0.005464,0.005047,0.005118,8974644212.0,2024-06-08 23:59:59.999,47454738.5539080,301537,4130699655,21835749.6157300,0
2024-06-09,0.005117,0.006871,0.005,0.006573,30871110547.0,2024-06-09 23:59:59.999,192680719.5527320,986153,15490275845,96812320.2419350,0
2024-06-10,0.006574,0.00659,0.005673,0.005722,24192370371.0,2024-06-10 23:59:59.999,147999392.3737880,866982,11950512832,73156856.9957510,0
2024-06-11,0.005722,0.005852,0.005138,0.005315,10542510176.0,2024-06-11 23:59:59.999,57155462.6078730,416537,5071688888,27502251.9584110,0
2024-06-12,0.005314,0.005734,0.004855,0.005135,10943822744.0,2024-06-12 23:59:59.999,57750175.4851560,407843,5196712437,27444034.3750520,0
2024-06-13,0.005133,0.005139,0.00457,0.004733,7710903480.0,2024-06-13 23:59:59.999,37391684.4683550,307416,3698793835,17937777.1334810,0
2024-06-14,0.004734,0.005183,0.004324,0.004731,10783575003.0,2024-06-14 23:59:59.999,51951053.4761080,457729,5189956580,25013699.9433550,0
2024-06-15,0.004731,0.004884,0.004533,0.00462,6381215531.0,2024-06-15 23:59:59.999,29762759.2187290,257988,3069626440,14315024.3353310,0
2024-06-16,0.00462,0.004745,0.004399,0.00463,5443620682.0,2024-06-16 23:59:59.999,24989612.4883000,226014,2527738117,11610684.9245760,0
2024-06-17,0.004631,0.00468,0.003636,0.003992,9219996187.0,2024-06-17 23:59:59.999,38272561.2194640,322017,4200864878,17430148.8904580,0
2024-06-18,0.003991,0.003998,0.003479,0.003779,10092269190.0,2024-06-18 23:59:59.999,37771474.8712520,325141,4834176079,18099587.3009170,0
2024-06-19,0.00378,0.005113,0.003702,0.005037,34086269269.0,2024-06-19 23:59:59.999,156952614.2203790,1020789,17568150816,81085056.7243040,0
2024-06-20,0.005038,0.006175,0.004949,0.006,76365676902.0,2024-06-20 23:59:59.999,419410302.1395200,2306222,39079005008,214781143.5064110,0
2024-06-21,0.006,0.006175,0.005305,0.005637,47395698034.0,2024-06-21 23:59:59.999,271308128.0072070,1569357,23746457948,135908984.1845260,0
2024-06-22,0.005638,0.006899,0.005453,0.006285,47746598172.0,2024-06-22 23:59:59.999,300009307.0429950,1577675,24231069390,152283851.2775310,0
2024-06-23,0.006286,0.006479,0.005489,0.00557,29887524469.0,2024-06-23 23:59:59.999,180450916.5205410,1046153,14769922022,89247974.6930050,0
2024-06-24,0.005568,0.005821,0.00488,0.005466,28366645891.0,2024-06-24 23:59:59.999,151951016.7395980,974948,14223501881,76250969.4599640,0
2024-06-25,0.005467,0.006268,0.00515,0.005265,27929038006.0,2024-06-25 23:59:59.999,158605950.8978990,913534,13558134034,77022528.5316030,0
2024-06-26,0.005264,0.0053,0.004554,0.00458,23481197823.0,2024-06-26 23:59:59.999,116607490.1853190,684959,11331560486,56307863.7570610,0
2024-06-27,0.00458,0.004843,0.004341,0.004649,26687013984.0,2024-06-27 23:59:59.999,121847361.4813530,692143,13057084996,59659522.0674810,0
2024-06-28,0.00465,0.004778,0.004235,0.00429,17017225634.0,2024-06-28 23:59:59.999,75836356.8853730,443762,8050373260,35896425.2489460,0
2024-06-29,0.004289,0.004445,0.004126,0.004171,13888743396.0,2024-06-29 23:59:59.999,59899050.2870770,324145,6828521796,29471050.3300850,0
2024-06-30,0.004171,0.004968,0.004084,0.004825,23699014381.0,2024-06-30 23:59:59.999,104844610.8650350,582248,11813014478,52208522.2967340,0
2024-07-01,0.004824,0.004832,0.004214,0.004315,19567732260.0,2024-07-01 23:59:59.999,87598297.4146810,536277,9497031933,42539898.6887540,0
2024-07-02,0.004315,0.00433,0.004102,0.004227,11919495687.0,2024-07-02 23:59:59.999,50169382.2842410,359106,5761834316,24261843.8879140,0
2024-07-03,0.004227,0.004278,0.003799,0.003898,12917821853.0,2024-07-03 23:59:59.999,51966063.2474130,362988,6068091877,24421056.6493900,0
2024-07-04,0.003899,0.003994,0.003389,0.003424,17645295873.0,2024-07-04 23:59:59.999,65601127.9582120,456234,8561805786,31860945.5835200,0
2024-07-05,0.003425,0.003433,0.002916,0.003145,21198496023.0,2024-07-05 23:59:59.999,67159234.4077620,517247,10453844941,33127415.5696790,0
2024-07-06,0.003145,0.004882,0.003089,0.004772,55100510886.0,2024-07-06 23:59:59.999,227382891.7924760,1202496,28160631952,116365935.0785920,0
2024-07-07,0.004771,0.004998,0.00417,0.004215,60199371299.0,2024-07-07 23:59:59.999,277620831.4066970,1515771,29941477646,138166810.5635110,0
2024-07-08,0.004216,0.004701,0.003981,0.004079,31854292929.0,2024-07-08 23:59:59.999,135993966.2453160,957449,15989349786,68305449.1315600,0
2024-07-09,0.004078,0.004275,0.003831,0.003859,17968596818.0,2024-07-09 23:59:59.999,72357809.4477360,527277,8766717074,35312767.6712220,0
2024-07-10,0.00386,0.003948,0.003631,0.003721,21274059769.0,2024-07-10 23:59:59.999,80806214.9723900,520787,10482740886,39834719.7228000,0
2024-07-11,0.003721,0.00385,0.003508,0.003523,18087551328.0,2024-07-11 23:59:59.999,67037355.6032520,438858,8737905331,32401674.4861780,0
2024-07-12,0.003523,0.003841,0.003441,0.003575,17143841576.0,2024-07-12 23:59:59.999,61672313.9813820,409185,8353651726,30070463.6824590,0
2024-07-13,0.003576,0.00372,0.003173,0.003307,21750202292.0,2024-07-13 23:59:59.999,73896787.4887190,429695,10261697273,34898935.1445520,0
2024-07-14,0.003307,0.003666,0.0033,0.00357,29452300829.0,2024-07-14 23:59:59.999,102973912.3355310,626119,14621487126,51134498.4997280,0
2024-07-15,0.003569,0.004425,0.003512,0.004344,53539970301.0,2024-07-15 23:59:59.999,215300453.9230820,1151493,26440811577,106365944.7763720,0
2024-07-16,0.004343,0.00454,0.004043,0.004277,35773655978.0,2024-07-16 23:59:59.999,152297782.1270960,993891,17628797109,75079123.0053980,0
2024-07-17,0.004278,0.004808,0.004211,0.0044,29622195977.0,2024-07-17 23:59:59.999,132885759.3678690,771581,14419251411,64708195.4686060,0
2024-07-18,0.0044,0.0048,0.004293,0.004353,21349222712.0,2024-07-18 23:59:59.999,96991785.4377950,571550,10323497356,46928563.3183410,0
2024-07-19,0.004353,0.006013,0.004212,0.005843,46600223594.0,2024-07-19 23:59:59.999,244029810.5584750,1076387,23503442279,123253276.1152630,0
2024-07-20,0.005842,0.006843,0.005827,0.006182,101716437331.0,2024-07-20 23:59:59.999,639244882.3911300,2151572,51656001258,324784628.8824240,0
2024-07-21,0.006183,0.00788,0.006083,0.007294,98838578012.0,2024-07-21 23:59:59.999,687907359.3026710,2577957,50371503463,350540716.9425300,0
2024-07-22,0.007296,0.0075,0.006429,0.006587,46831470150.0,2024-07-22 23:59:59.999,326496173.6748910,1459217,22951276887,160127940.9327630,0
2024-07-23,0.006588,0.006735,0.005719,0.006106,37615548086.0,2024-07-23 23:59:59.999,233140242.2849810,1186578,18489269198,114613730.8686680,0
2024-07-24,0.006108,0.006644,0.005754,0.00581,32968114330.0,2024-07-24 23:59:59.999,205715050.2453690,1089027,16058892551,100297924.9546650,0
2024-07-25,0.005809,0.005906,0.005216,0.005648,24735471578.0,2024-07-25 23:59:59.999,136952811.8800140,808990,11963253543,66261586.6972310,0
2024-07-26,0.00565,0.00632,0.005301,0.00587,33739189688.0,2024-07-26 23:59:59.999,195900222.2041120,1085099,16775038450,97406964.8574060,0
2024-07-27,0.005871,0.006045,0.005263,0.005453,25523107158.0,2024-07-27 23:59:59.999,145005229.5881740,818928,12259485354,69720330.9139530,0
2024-07-28,0.005452,0.005452,0.005156,0.005276,16063407325.0,2024-07-28 23:59:59.999,85221286.9922240,512463,7743542433,41104218.0858450,0
2024-07-29,0.005277,0.005886,0.005258,0.00541,24950563615.0,2024-07-29 23:59:59.999,139398221.4105890,817888,12164203531,67974582.8421220,0
2024-07-30,0.005409,0.005886,0.005263,0.005514,23158363435.0,2024-07-30 23:59:59.999,130227620.7896740,742193,11421547225,64257638.6045550,0
2024-07-31,0.005515,0.005861,0.005148,0.005318,24719765784.0,2024-07-31 23:59:59.999,135920386.0820990,742001,11924176887,65579545.0357660,0
2024-08-01,0.005318,0.005402,0.004595,0.005198,25394079251.0,2024-08-01 23:59:59.999,127797328.5825940,672424,12138721598,61062980.8343990,0
2024-08-02,0.005198,0.005367,0.004548,0.00458,23987232339.0,2024-08-02 23:59:59.999,120745873.6664510,720969,11660205905,58764262.0897080,0
2024-08-03,0.004581,0.004862,0.0041,0.004213,25808989577.0,2024-08-03 23:59:59.999,115558197.7377070,610962,12580926159,56337742.5541380,0
2024-08-04,0.004212,0.004446,0.003744,0.003972,23691617902.0,2024-08-04 23:59:59.999,98194663.4619460,559993,11594182262,48058403.0805640,0
2024-08-05,0.003972,0.004054,0.002872,0.003382,51703495246.0,2024-08-05 23:59:59.999,173257941.1035660,943460,25347376178,84940075.2755070,0
2024-08-06,0.003382,0.004323,0.003367,0.004055,34217923596.0,2024-08-06 23:59:59.999,138568902.9565150,757243,17187548805,69592950.0310810,0
