open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-02-05,14.016,15.327,12.251,12.751,27155743.4,2026-02-05 23:59:59.999,370215504.6308000,4976061,13640991.8,186108918.1175000,0
2026-02-06,12.751,15.85,11.583,13.435,32174713.4,2026-02-06 23:59:59.999,430356053.5681000,5987248,15939089.6,213183201.9078000,0
2026-02-07,13.436,14.632,12.495,12.821,17433846.1,2026-02-07 23:59:59.999,232464911.8213000,3609446,8613780.9,114896329.2114000,0
2026-02-08,12.821,13.356,12.07,12.53,9829858.1,2026-02-08 23:59:59.999,126050142.2799000,1992411,4815274.8,61774147.5712000,0
2026-02-09,12.531,13.9,12.505,13.171,10479376.8,2026-02-09 23:59:59.999,138284249.2219000,2105257,5112612.6,67462009.3043000,0
2026-02-10,13.17,20.106,13.055,17.174,44223501.5,2026-02-10 23:59:59.999,749773745.6068000,8993618,22193749.6,376278340.8014000,0
2026-02-11,17.173,21.348,15.3,15.642,33863320.2,2026-02-11 23:59:59.999,619203514.3848000,6681457,16607737.1,303646995.1868000,0
2026-02-12,15.639,24.079,15.076,22.051,26582761.3,2026-02-12 23:59:59.999,498711394.9047000,6404335,13302087.8,249702275.7015000,0
2026-02-13,22.058,22.662,17.517,18.222,20185732.1,2026-02-13 23:59:59.999,397388434.1026000,4804863,9894130.4,194677993.7917000,0
2026-02-14,18.222,18.343,12.791,14.583,37551452.2,2026-02-14 23:59:59.999,543415990.2204000,6873856,18227367.4,263777308.7019000,0
2026-02-15,14.584,14.656,11.766,12.519,20993850.4,2026-02-15 23:59:59.999,275389872.2539000,3487147,9723726.7,127666998.3257000,0
2026-02-16,12.519,13.615,12.11,12.744,13422529.5,2026-02-16 23:59:59.999,172210864.5643000,2143647,6595828.8,84638915.3564000,0
2026-02-17,12.743,12.915,8.613,9.638,27967185.1,2026-02-17 23:59:59.999,300364714.7036000,3473955,13036302.4,140076414.5367000,0
2026-02-18,9.638,9.719,7.226,7.99,56683313.1,2026-02-18 23:59:59.999,486703217.8933000,4926506,27401740.2,235413239.6990000,0
2026-02-19,7.992,9.364,7.632,8.265,40800620.8,2026-02-19 23:59:59.999,343373328.5757000,3674291,20160808.0,169756127.1820000,0
2026-02-20,8.266,8.452,7.501,8.035,23569665.8,2026-02-20 23:59:59.999,188930443.7533000,2163823,11546183.2,92603439.7144000,0
2026-02-21,8.036,8.62,7.802,8.014,15470520.9,2026-02-21 23:59:59.999,126820045.1587000,1452380,7631273.5,62572384.1589000,0
2026-02-22,8.015,8.498,7.56,7.998,12686111.7,2026-02-22 23:59:59.999,102554192.2190000,1171234,6121433.9,49486959.9829000,0
2026-02-23,7.998,8.819,7.068,8.798,15542296.2,2026-02-23 23:59:59.999,124165548.3571000,1328898,7542940.3,60342580.5436000,0
2026-02-24,8.797,9.873,8.133,8.61,28092676.7,2026-02-24 23:59:59.999,249284478.8478000,2725354,13754944.0,122119966.2188000,0
2026-02-25,8.609,9.543,8.531,9.418,15432758.2,2026-02-25 23:59:59.999,140772665.8489000,1930329,7594467.4,69249601.9372000,0
2026-02-26,9.418,12.147,9.191,11.201,29933637.4,2026-02-26 23:59:59.999,320505903.0780000,4280487,14523633.3,155648215.3441000,0
2026-02-27,11.201,11.846,10.162,11.36,16491916.7,2026-02-27 23:59:59.999,182313204.6391000,2440433,8007647.3,88600067.6304000,0
