open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2025-03-22,0.07532,0.09647,0.0666,0.07646,986800774.0,2025-03-22 23:59:59.999,78584406.6746100,589176,485227910,38662774.8647700,0
2025-03-23,0.07644,0.07752,0.06154,0.06563,473096818.0,2025-03-23 23:59:59.999,31517992.1958200,257457,233649807,15586339.6250400,0
2025-03-24,0.06563,0.07896,0.05931,0.07457,921143207.0,2025-03-24 23:59:59.999,65233505.2481800,513419,457395062,32444667.9658500,0
2025-03-25,0.07457,0.08392,0.05617,0.05871,1437042506.0,2025-03-25 23:59:59.999,102608099.2943900,856237,676520946,48437321.5539500,0
2025-03-26,0.05871,0.06755,0.04579,0.05084,1217814020.0,2025-03-26 23:59:59.999,70083130.9514600,737349,591367228,34069505.2784000,0
2025-03-27,0.0509,0.0559,0.03777,0.03972,1323926547.0,2025-03-27 23:59:59.999,63809462.4595800,643935,628979750,30407616.6549900,0
2025-03-28,0.03974,0.04019,0.03259,0.03682,933500343.0,2025-03-28 23:59:59.999,32983651.7898000,408258,450981328,15960194.5040400,0
2025-03-29,0.03678,0.04279,0.03571,0.04008,2051601278.0,2025-03-29 23:59:59.999,82761297.5650800,902031,1022991586,41306868.9457900,0
2025-03-30,0.04008,0.04172,0.0369,0.03917,632399771.0,2025-03-30 23:59:59.999,24827960.1364300,300088,307057610,12067768.1727000,0
2025-03-31,0.03916,0.0426,0.03684,0.03848,461336334.0,2025-03-31 23:59:59.999,18153025.0532400,232461,230584400,9071681.0558500,0
2025-04-01,0.03847,0.04457,0.03547,0.04035,362207314.0,2025-04-01 23:59:59.999,14417406.9946200,194142,182572297,7254741.1442000,0
2025-04-02,0.04036,0.0417,0.03379,0.03811,373631231.0,2025-04-02 23:59:59.999,13811228.2434700,199791,175338051,6468665.3090800,0
2025-04-03,0.03811,0.04012,0.03535,0.03865,409220670.0,2025-04-03 23:59:59.999,15669526.4853000,212290,197358408,7562833.7290800,0
2025-04-04,0.03867,0.03979,0.03641,0.03893,234552180.0,2025-04-04 23:59:59.999,9047396.0073300,144749,115075837,4439481.0234400,0
2025-04-05,0.03894,0.04107,0.03635,0.03691,201756075.0,2025-04-05 23:59:59.999,7637979.8827300,121034,99237284,3758462.2139000,0
2025-04-06,0.0369,0.03924,0.03606,0.03858,264986993.0,2025-04-06 23:59:59.999,9984986.2846900,148246,128195268,4831056.3267800,0
2025-04-07,0.03858,0.04139,0.03637,0.03866,297084784.0,2025-04-07 23:59:59.999,11519863.6145600,145694,146441080,5681189.5555600,0
2025-04-08,0.03867,0.0407,0.03722,0.03856,192944389.0,2025-04-08 23:59:59.999,7556806.1853400,112169,97000906,3798605.5908100,0
2025-04-09,0.03855,0.04344,0.03809,0.04253,228147189.0,2025-04-09 23:59:59.999,9382724.1052300,129099,109633688,4513826.9727700,0
2025-04-10,0.04252,0.04381,0.03878,0.04354,180141196.0,2025-04-10 23:59:59.999,7438920.4319500,107768,91550269,3785720.0423600,0
2025-04-11,0.04354,0.05155,0.0428,0.05086,320967591.0,2025-04-11 23:59:59.999,15022643.1996800,166708,157689037,7392133.0583000,0
2025-04-12,0.05087,0.05119,0.04662,0.04906,148609879.0,2025-04-12 23:59:59.999,7311653.9140600,87097,73763734,3630416.1541300,0
2025-04-13,0.04907,0.05534,0.04463,0.0482,225963864.0,2025-04-13 23:59:59.999,11004562.4525900,128728,111195735,5412182.2232200,0
2025-04-14,0.04823,0.05175,0.04769,0.04896,138246943.0,2025-04-14 23:59:59.999,6905325.5019900,101540,67018178,3347855.8927100,0
2025-04-15,0.04899,0.054,0.03833,0.04437,286331959.0,2025-04-15 23:59:59.999,13071771.6008000,180848,137266651,6285279.8838600,0
2025-04-16,0.04434,0.04612,0.03871,0.04396,228067823.0,2025-04-16 23:59:59.999,9833043.1171300,167968,115329744,4979087.7941900,0
2025-04-17,0.04397,0.04755,0.04338,0.04506,92319850.0,2025-04-17 23:59:59.999,4139369.4690100,75653,43843343,1968233.3928500,0
2025-04-18,0.04505,0.04781,0.04289,0.04502,114851355.0,2025-04-18 23:59:59.999,5211894.8183800,104594,54717852,2482166.8114300,0
2025-04-19,0.04502,0.05668,0.04463,0.05575,267349159.0,2025-04-19 23:59:59.999,13950072.0258600,180094,135334626,7078107.0744300,0
2025-04-20,0.05576,0.06286,0.05462,0.06219,204252756.0,2025-04-20 23:59:59.999,11833782.2725900,180520,99811036,5788953.4516100,0
2025-04-21,0.06221,0.06556,0.05782,0.05867,117420193.0,2025-04-21 23:59:59.999,7218509.4684500,115726,55459756,3412964.8149200,0
2025-04-22,0.05867,0.07061,0.05257,0.06554,306978665.0,2025-04-22 23:59:59.999,18816677.4534600,293762,154137399,9455565.3979300,0
2025-04-23,0.06556,0.0686,0.05196,0.0643,206908609.0,2025-04-23 23:59:59.999,12427125.6232000,203450,106025953,6348937.8258900,0
2025-04-24,0.06428,0.06783,0.06087,0.06458,65391131.0,2025-04-24 23:59:59.999,4183444.8743500,144926,32922191,2108487.0459100,0
2025-04-25,0.06456,0.067,0.06298,0.06463,37834536.0,2025-04-25 23:59:59.999,2459423.5896500,97759,18353388,1192986.4768600,0
2025-04-26,0.06463,0.073,0.06355,0.06986,56395825.0,2025-04-26 23:59:59.999,3858187.1420900,76838,27134689,1855907.4879800,0
2025-04-27,0.06988,0.08847,0.06713,0.07927,433529118.0,2025-04-27 23:59:59.999,35426785.2789500,376233,218944647,17914584.9784500,0
2025-04-28,0.07927,0.08149,0.07369,0.07576,115696370.0,2025-04-28 23:59:59.999,8984584.8038700,148899,57035410,4433862.7513700,0
2025-04-29,0.07573,0.08285,0.07427,0.08004,61846604.0,2025-04-29 23:59:59.999,4874747.6692000,92643,30356010,2390633.1517800,0
2025-04-30,0.08002,0.08696,0.07978,0.08562,74797051.0,2025-04-30 23:59:59.999,6191503.0942500,109860,37547481,3105667.5667600,0
2025-05-01,0.08565,0.08783,0.07947,0.08504,38483205.0,2025-05-01 23:59:59.999,3216188.0298400,65148,18751878,1566542.4652300,0
2025-05-02,0.08504,0.09777,0.08227,0.0924,104536186.0,2025-05-02 23:59:59.999,9505310.9079100,143534,52097498,4736872.7845700,0
2025-05-03,0.09246,0.09264,0.0837,0.08379,47826192.0,2025-05-03 23:59:59.999,4199397.7191200,77618,24415293,2147448.0973100,0
2025-05-04,0.0838,0.08461,0.07988,0.08093,32206644.0,2025-05-04 23:59:59.999,2624592.1873500,53892,15195793,1238633.1745300,0
2025-05-05,0.08093,0.0897,0.08069,0.08201,45746474.0,2025-05-05 23:59:59.999,3861719.5388300,71890,23187646,1958838.1261100,0
2025-05-06,0.08201,0.08491,0.08018,0.0822,33657776.0,2025-05-06 23:59:59.999,2771638.2009900,36976,18054152,1486642.1493500,0
2025-05-07,0.08224,0.09192,0.08198,0.0904,73627317.0,2025-05-07 23:59:59.999,6434799.6636600,81447,35424706,3097378.0910200,0
2025-05-08,0.09037,0.09872,0.0895,0.09829,49870786.0,2025-05-08 23:59:59.999,4688758.1648100,62819,26143865,2457666.1719900,0
2025-05-09,0.09826,0.14,0.09738,0.13786,220713477.0,2025-05-09 23:59:59.999,26914439.6252400,287457,110548100,13453040.5316700,0
2025-05-10,0.13789,0.1414,0.12118,0.13692,124989695.0,2025-05-10 23:59:59.999,16312469.0319300,173062,63279940,8255880.4871300,0
2025-05-11,0.1368,0.14483,0.1216,0.14003,98182756.0,2025-05-11 23:59:59.999,13197822.8134400,167509,50154792,6745608.6748000,0
2025-05-12,0.14003,0.18823,0.13985,0.16724,178666473.0,2025-05-12 23:59:59.999,30078810.5179000,339377,90487965,15262771.7751500,0
2025-05-13,0.16724,0.2049,0.155,0.16279,232953443.0,2025-05-13 23:59:59.999,41377371.1194500,434000,117200770,20828263.8362500,0
2025-05-14,0.16281,0.17603,0.13507,0.1481,162600326.0,2025-05-14 23:59:59.999,24475696.0815600,286664,79752181,11992648.0330900,0
2025-05-15,0.14805,0.1561,0.12867,0.15088,114506114.0,2025-05-15 23:59:59.999,16321319.0399100,225718,58415580,8348051.0230200,0
2025-05-16,0.15095,0.16531,0.14422,0.16341,109667003.0,2025-05-16 23:59:59.999,17046612.4880900,230658,56398454,8775202.7275200,0
2025-05-17,0.16344,0.17473,0.15462,0.17235,119119696.0,2025-05-17 23:59:59.999,19336536.5626900,209760,60950085,9897196.9165000,0
2025-05-18,0.17228,0.1918,0.1302,0.16866,453413571.0,2025-05-18 23:59:59.999,69933496.3776300,649316,227379451,35080784.0163100,0
2025-05-19,0.16866,0.17462,0.14407,0.15013,181343804.0,2025-05-19 23:59:59.999,27699748.7383700,354897,94091793,14368341.8982500,0
2025-05-20,0.15013,0.1535,0.141,0.14832,68394418.0,2025-05-20 23:59:59.999,10088076.4872900,187937,35007905,5165550.2875300,0
2025-05-21,0.14836,0.16,0.14316,0.15867,53341762.0,2025-05-21 23:59:59.999,8049534.2894700,117870,26131939,3936059.4405800,0
2025-05-22,0.15867,0.16536,0.15531,0.15705,39468021.0,2025-05-22 23:59:59.999,6317684.0809200,74494,19939005,3191470.2557200,0
