open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-01-27 07:00:00,0.17025,0.17808,0.16801,0.17271,9125707.0,2026-01-27 07:59:59.999,1580594.8335400,31457,4385628,759730.7227100,0
2026-01-27 08:00:00,0.17267,0.17636,0.17,0.17161,4451357.0,2026-01-27 08:59:59.999,769453.4596400,17042,2083117,360435.5387300,0
2026-01-27 09:00:00,0.17161,0.17346,0.164,0.16697,7800642.0,2026-01-27 09:59:59.999,1318772.6166100,21981,3258297,553104.9584500,0
2026-01-27 10:00:00,0.16698,0.1701,0.15618,0.16123,13607107.0,2026-01-27 10:59:59.999,2218770.4935200,34221,5434702,887734.0290300,0
2026-01-27 11:00:00,0.16127,0.16363,0.15862,0.16241,6994549.0,2026-01-27 11:59:59.999,1130320.7037900,24802,3191933,516297.9123200,0
2026-01-27 12:00:00,0.16238,0.16746,0.15789,0.16657,7920209.0,2026-01-27 12:59:59.999,1281437.7682800,22690,3635370,589030.6421900,0
2026-01-27 13:00:00,0.1666,0.16963,0.16317,0.1675,9989066.0,2026-01-27 13:59:59.999,1669945.8422100,27669,4953649,828402.1159000,0
2026-01-27 14:00:00,0.1675,0.1723,0.1653,0.16787,6033703.0,2026-01-27 14:59:59.999,1020178.4236700,22187,2767183,467806.2334800,0
2026-01-27 15:00:00,0.16785,0.17112,0.166,0.17064,5172703.0,2026-01-27 15:59:59.999,870572.0762800,19546,2270868,382367.7636800,0
2026-01-27 16:00:00,0.17064,0.17269,0.16749,0.1695,5011800.0,2026-01-27 16:59:59.999,854239.3272400,18647,2094634,357513.5577400,0
2026-01-27 17:00:00,0.1695,0.17052,0.166,0.16812,3495660.0,2026-01-27 17:59:59.999,588859.4529900,13639,1710035,288323.3034700,0
2026-01-27 18:00:00,0.16812,0.17269,0.1648,0.17151,3876141.0,2026-01-27 18:59:59.999,651971.4025800,15870,1601466,269747.3583200,0
2026-01-27 19:00:00,0.1715,0.17472,0.16831,0.1727,4718543.0,2026-01-27 19:59:59.999,812722.3377900,16893,2183752,376651.4049500,0
2026-01-27 20:00:00,0.17269,0.17682,0.17104,0.17265,4364717.0,2026-01-27 20:59:59.999,757309.1867500,16811,2094221,363615.5510300,0
2026-01-27 21:00:00,0.17271,0.17611,0.16965,0.17596,2868706.0,2026-01-27 21:59:59.999,495159.7934400,11762,1330832,229741.6735900,0
2026-01-27 22:00:00,0.17596,0.17972,0.17401,0.17618,5069051.0,2026-01-27 22:59:59.999,896456.2658700,19430,2428473,429940.0655700,0
2026-01-27 23:00:00,0.17614,0.17757,0.17067,0.17266,3971635.0,2026-01-27 23:59:59.999,692059.4708000,15271,1852338,323262.4634700,0
2026-01-28 00:00:00,0.17278,0.18201,0.1723,0.1804,4997679.0,2026-01-28 00:59:59.999,882888.1306300,19031,2466493,436259.8171100,0
2026-01-28 01:00:00,0.18031,0.18044,0.17221,0.17394,4382901.0,2026-01-28 01:59:59.999,774234.1161300,17917,1819674,321789.6048800,0
2026-01-28 02:00:00,0.17398,0.1797,0.17344,0.17748,2752140.0,2026-01-28 02:59:59.999,487007.5610200,13229,1399781,247728.6822900,0
2026-01-28 03:00:00,0.17748,0.17953,0.1739,0.17572,2374457.0,2026-01-28 03:59:59.999,419619.3185400,10949,972192,171911.4896400,0
2026-01-28 04:00:00,0.17575,0.17649,0.165,0.16789,6282872.0,2026-01-28 04:59:59.999,1066900.9987700,19720,2471519,420064.6394700,0
2026-01-28 05:00:00,0.1679,0.1689,0.16253,0.16733,4731174.0,2026-01-28 05:59:59.999,786891.9823900,17052,2148701,358047.5546000,0
2026-01-28 06:00:00,0.16735,0.17425,0.1671,0.17405,3790780.0,2026-01-28 06:59:59.999,645002.3748700,13979,1959976,333659.3049200,0
2026-01-28 07:00:00,0.17403,0.18093,0.1718,0.17533,6824013.0,2026-01-28 07:59:59.999,1201195.8404500,25171,3468801,610871.9142500,0
2026-01-28 08:00:00,0.17533,0.17793,0.174,0.17482,4989877.0,2026-01-28 08:59:59.999,876574.4016200,19810,2121774,372978.2272700,0
2026-01-28 09:00:00,0.17482,0.17777,0.17207,0.17474,3585681.0,2026-01-28 09:59:59.999,627163.2704300,14694,1723108,301521.0260500,0
2026-01-28 10:00:00,0.17484,0.17655,0.16817,0.16999,4098558.0,2026-01-28 10:59:59.999,704940.3839000,14830,1751397,301573.2719800,0
2026-01-28 11:00:00,0.17,0.174,0.169,0.16935,3333722.0,2026-01-28 11:59:59.999,570484.6555000,12106,1630702,278897.7413400,0
2026-01-28 12:00:00,0.16935,0.17238,0.16652,0.16708,4466754.0,2026-01-28 12:59:59.999,756050.0178100,14671,2148737,363950.6281000,0
2026-01-28 13:00:00,0.16702,0.16845,0.16528,0.16609,3075447.0,2026-01-28 13:59:59.999,512744.6337300,11533,1445072,241202.2574300,0
2026-01-28 14:00:00,0.16611,0.175,0.165,0.17483,4507062.0,2026-01-28 14:59:59.999,763082.8320200,15255,2489490,421660.6852900,0
2026-01-28 15:00:00,0.17483,0.21699,0.17416,0.19487,74782305.0,2026-01-28 15:59:59.999,14741910.8725400,198461,35309992,6952603.5473200,0
2026-01-28 16:00:00,0.19488,0.20106,0.18415,0.1986,27296922.0,2026-01-28 16:59:59.999,5268725.1709300,85498,12924843,2497888.4080200,0
2026-01-28 17:00:00,0.1986,0.19997,0.18884,0.19245,12516386.0,2026-01-28 17:59:59.999,2430214.0677600,42762,6044292,1173566.7879300,0
2026-01-28 18:00:00,0.19242,0.20805,0.19124,0.19731,20825624.0,2026-01-28 18:59:59.999,4135681.1696000,66380,10162742,2018349.6773800,0
2026-01-28 19:00:00,0.19725,0.20391,0.19453,0.1956,11794724.0,2026-01-28 19:59:59.999,2353183.1892400,44957,5820428,1161506.9091100,0
2026-01-28 20:00:00,0.1956,0.19567,0.18644,0.19148,10778553.0,2026-01-28 20:59:59.999,2057003.9045100,39571,5310224,1014268.6703200,0
2026-01-28 21:00:00,0.19146,0.19376,0.1743,0.18342,14248196.0,2026-01-28 21:59:59.999,2638874.7255200,42045,5732914,1064600.1399300,0
2026-01-28 22:00:00,0.18342,0.18686,0.18036,0.18072,5112076.0,2026-01-28 22:59:59.999,936842.1306000,23536,2205502,404756.4872100,0
2026-01-28 23:00:00,0.18081,0.18081,0.17022,0.17736,9020615.0,2026-01-28 23:59:59.999,1584902.4085600,28810,3797916,669064.5874700,0
2026-01-29 00:00:00,0.17739,0.17797,0.1705,0.17325,4453991.0,2026-01-29 00:59:59.999,774101.3344200,17366,1955233,340000.3336500,0
2026-01-29 01:00:00,0.1732,0.17498,0.17,0.17452,5204502.0,2026-01-29 01:59:59.999,896717.8063600,15695,2755288,475555.4333600,0
2026-01-29 02:00:00,0.1745,0.17659,0.17,0.17217,6444392.0,2026-01-29 02:59:59.999,1119578.8661400,21174,2669547,463928.6439100,0
2026-01-29 03:00:00,0.17205,0.17827,0.17147,0.17715,4810318.0,2026-01-29 03:59:59.999,845375.9738400,18903,2544815,447498.5350100,0
2026-01-29 04:00:00,0.17714,0.18451,0.17547,0.17986,9141713.0,2026-01-29 04:59:59.999,1655026.5425000,29967,4336586,784576.9639000,0
2026-01-29 05:00:00,0.17984,0.18976,0.17734,0.18272,14676853.0,2026-01-29 05:59:59.999,2696626.5355700,44239,6776581,1246383.2788300,0
2026-01-29 06:00:00,0.18266,0.18654,0.178,0.18258,8068328.0,2026-01-29 06:59:59.999,1464984.0419300,27892,3500998,636634.6124900,0
2026-01-29 07:00:00,0.18259,0.1843,0.18,0.18194,4077191.0,2026-01-29 07:59:59.999,743535.2101500,16647,1670520,304824.1661700,0
2026-01-29 08:00:00,0.18194,0.18194,0.16615,0.17412,14577675.0,2026-01-29 08:59:59.999,2514226.8259300,41896,5769255,995771.6100800,0
2026-01-29 09:00:00,0.17411,0.1752,0.171,0.17121,3900976.0,2026-01-29 09:59:59.999,674051.5583200,16078,1958307,338554.4991900,0
2026-01-29 10:00:00,0.17121,0.17787,0.17,0.17547,4514169.0,2026-01-29 10:59:59.999,789273.9930700,20288,2049063,358689.7045200,0
2026-01-29 11:00:00,0.17543,0.17816,0.17336,0.17513,3628348.0,2026-01-29 11:59:59.999,636710.2683800,15096,1599988,280857.4520700,0
2026-01-29 12:00:00,0.1751,0.17606,0.17112,0.17479,3169038.0,2026-01-29 12:59:59.999,549185.2655100,14044,1476673,256018.4393600,0
