datetime,open,high,low,close,volume
2026-03-13 00:00:00,0.35271,0.3586,0.34924,0.35787,13775851
2026-03-13 01:00:00,0.35785,0.36024,0.35061,0.35168,10232808
2026-03-13 02:00:00,0.35167,0.35356,0.34724,0.35194,8994929
2026-03-13 03:00:00,0.35186,0.35947,0.35154,0.35407,9724339
2026-03-13 04:00:00,0.35419,0.35576,0.35043,0.35448,11411821
2026-03-13 05:00:00,0.35448,0.35998,0.35424,0.3572,8469636
2026-03-13 06:00:00,0.3572,0.35939,0.35357,0.35664,7128651
2026-03-13 07:00:00,0.35664,0.36457,0.35663,0.3638,9362636
2026-03-13 08:00:00,0.3638,0.36398,0.35495,0.35838,10367663
2026-03-13 09:00:00,0.35834,0.36217,0.35687,0.35977,6431555
2026-03-13 10:00:00,0.35977,0.36463,0.35902,0.36173,6845428
2026-03-13 11:00:00,0.36172,0.36283,0.35775,0.3614,6398504
2026-03-13 12:00:00,0.36142,0.36148,0.35733,0.35995,6505793
2026-03-13 13:00:00,0.35995,0.36204,0.3527,0.35708,10269197
2026-03-13 14:00:00,0.35709,0.35989,0.352,0.35474,9722385
2026-03-13 15:00:00,0.35475,0.35776,0.35144,0.35385,8484114
2026-03-13 16:00:00,0.35385,0.35785,0.35114,0.35351,10692254
2026-03-13 17:00:00,0.3535,0.35576,0.352,0.35528,5533906
2026-03-13 18:00:00,0.35529,0.3573,0.3536,0.35547,3388698
2026-03-13 19:00:00,0.35548,0.36005,0.35542,0.35921,4054352
2026-03-13 20:00:00,0.3592,0.36068,0.358,0.36,3831122
2026-03-13 21:00:00,0.36,0.36466,0.35993,0.36184,4827205
2026-03-13 22:00:00,0.36183,0.36277,0.35813,0.36079,4438444
2026-03-13 23:00:00,0.3608,0.36157,0.35755,0.35935,4667955
2026-03-14 00:00:00,0.35934,0.36048,0.3546,0.35606,4691241
2026-03-14 01:00:00,0.35606,0.3625,0.35572,0.3609,4035607
2026-03-14 02:00:00,0.36091,0.36288,0.35854,0.36084,3647784
2026-03-14 03:00:00,0.36084,0.36847,0.35975,0.36367,10217993
2026-03-14 04:00:00,0.36366,0.37722,0.36219,0.37652,16169295
2026-03-14 05:00:00,0.37646,0.37715,0.359,0.36144,16991168
2026-03-14 06:00:00,0.36145,0.36786,0.36145,0.36777,7987923
2026-03-14 07:00:00,0.36776,0.37368,0.36696,0.36875,8915987
2026-03-14 08:00:00,0.36874,0.37288,0.362,0.3684,8975703
2026-03-14 09:00:00,0.36841,0.37009,0.36532,0.36601,4248023
2026-03-14 10:00:00,0.36601,0.36682,0.36202,0.36503,6789669
2026-03-14 11:00:00,0.36502,0.3657,0.36308,0.36392,4135945
2026-03-14 12:00:00,0.36391,0.3696,0.36213,0.36668,5878985
2026-03-14 13:00:00,0.36669,0.37,0.36518,0.36867,6516269
2026-03-14 14:00:00,0.36866,0.37019,0.3661,0.36764,4394175
2026-03-14 15:00:00,0.36766,0.36959,0.36547,0.36802,4363529
2026-03-14 16:00:00,0.36803,0.37655,0.36718,0.37494,10960303
2026-03-14 17:00:00,0.37497,0.37512,0.36832,0.36935,7067615
2026-03-14 18:00:00,0.36935,0.37438,0.3692,0.37273,4261915
2026-03-14 19:00:00,0.37273,0.37523,0.37188,0.37394,3242982
2026-03-14 20:00:00,0.37394,0.3752,0.3705,0.37226,4523757
2026-03-14 21:00:00,0.37227,0.37316,0.36598,0.36746,4007693
2026-03-14 22:00:00,0.36746,0.3698,0.36546,0.36922,3515114
2026-03-14 23:00:00,0.36922,0.3728,0.36868,0.37271,3221245
2026-03-15 00:00:00,0.37271,0.37282,0.35581,0.3566,10689457
2026-03-15 01:00:00,0.35663,0.35756,0.34051,0.3554,25903157
2026-03-15 02:00:00,0.3554,0.36044,0.3506,0.35896,14950119
2026-03-15 03:00:00,0.35898,0.36604,0.35725,0.3635,13164222
2026-03-15 04:00:00,0.3635,0.36351,0.35332,0.36225,18574507
2026-03-15 05:00:00,0.36206,0.36373,0.35801,0.36278,5852160
2026-03-15 06:00:00,0.36279,0.36684,0.36055,0.36625,6936808
2026-03-15 07:00:00,0.36627,0.37029,0.36558,0.36799,11590612
2026-03-15 08:00:00,0.36809,0.37154,0.36327,0.37018,12681234
2026-03-15 09:00:00,0.37019,0.37419,0.36851,0.37256,8047144
2026-03-15 10:00:00,0.37254,0.37278,0.36724,0.3695,6933635
2026-03-15 11:00:00,0.36951,0.3755,0.36951,0.37309,8186119
2026-03-15 12:00:00,0.37308,0.37373,0.36801,0.36908,8605409
2026-03-15 13:00:00,0.36908,0.36936,0.36421,0.36688,7338773
2026-03-15 14:00:00,0.36689,0.36753,0.3619,0.36452,7740859
2026-03-15 15:00:00,0.36453,0.36692,0.36352,0.36682,4023966
2026-03-15 16:00:00,0.36683,0.36689,0.3608,0.36141,5144581
2026-03-15 17:00:00,0.36143,0.36325,0.35836,0.35999,4495028
2026-03-15 18:00:00,0.35997,0.36129,0.35635,0.35778,4172461
2026-03-15 19:00:00,0.35779,0.35876,0.35411,0.35534,5863124
2026-03-15 20:00:00,0.35535,0.35889,0.35248,0.35871,5370996
2026-03-15 21:00:00,0.35868,0.36438,0.35775,0.36182,6020610
2026-03-15 22:00:00,0.36183,0.36729,0.36091,0.36722,5370391
2026-03-15 23:00:00,0.36722,0.3703,0.36447,0.36953,6976534
2026-03-16 00:00:00,0.36956,0.3736,0.36597,0.37184,8000109
2026-03-16 01:00:00,0.37184,0.3734,0.36655,0.37033,6690299
2026-03-16 02:00:00,0.37034,0.37165,0.36509,0.36714,5448310
2026-03-16 03:00:00,0.36713,0.37163,0.36594,0.36958,6956339
2026-03-16 04:00:00,0.36962,0.37084,0.36704,0.36777,4734696
2026-03-16 05:00:00,0.36777,0.36923,0.36172,0.3631,5481039
2026-03-16 06:00:00,0.36312,0.36337,0.35425,0.35989,13522372
2026-03-16 07:00:00,0.35989,0.36479,0.3589,0.36337,9179944
2026-03-16 08:00:00,0.36337,0.36347,0.3521,0.35488,13879059
2026-03-16 09:00:00,0.35485,0.3572,0.34818,0.35229,12584261
2026-03-16 10:00:00,0.35227,0.35688,0.34768,0.35677,11047677
2026-03-16 11:00:00,0.35676,0.36199,0.35443,0.36045,14635847
2026-03-16 12:00:00,0.36045,0.36095,0.323,0.33845,54061408
2026-03-16 13:00:00,0.33839,0.3455,0.331,0.34287,30382233
2026-03-16 14:00:00,0.34283,0.35348,0.33675,0.35167,24182044
2026-03-16 15:00:00,0.35165,0.356,0.34034,0.34174,41469129
2026-03-16 16:00:00,0.34174,0.34365,0.28148,0.29373,82980990
2026-03-16 17:00:00,0.29381,0.3149,0.26483,0.2762,130644160
2026-03-16 18:00:00,0.27621,0.28176,0.24211,0.25008,162086381
2026-03-16 19:00:00,0.25007,0.2517,0.20899,0.21127,213581020
2026-03-16 20:00:00,0.21127,0.22748,0.19635,0.22601,222480181
2026-03-16 21:00:00,0.22619,0.22691,0.20103,0.20209,78193921
2026-03-16 22:00:00,0.20209,0.20389,0.18234,0.19069,165735349
2026-03-16 23:00:00,0.19069,0.19336,0.17528,0.18473,134988088
2026-03-17 00:00:00,0.18477,0.20286,0.18404,0.18783,141394810
2026-03-17 01:00:00,0.18779,0.19367,0.18,0.18335,86258138
2026-03-17 02:00:00,0.18337,0.18523,0.168,0.1696,115699597
2026-03-17 03:00:00,0.1696,0.17457,0.15666,0.16578,148140593
2026-03-17 04:00:00,0.16578,0.18228,0.15862,0.16544,163943070
2026-03-17 05:00:00,0.16545,0.16944,0.1605,0.16864,104845662
2026-03-17 06:00:00,0.16861,0.17665,0.16641,0.17446,94405778
2026-03-17 07:00:00,0.17447,0.17865,0.17155,0.1746,73946730
2026-03-17 08:00:00,0.1746,0.17965,0.16716,0.17145,87755062
2026-03-17 09:00:00,0.17145,0.17232,0.1644,0.1666,68611511
2026-03-17 10:00:00,0.1666,0.17843,0.16571,0.17676,89033825
2026-03-17 11:00:00,0.17681,0.18325,0.1738,0.18127,84440027
2026-03-17 12:00:00,0.18128,0.20095,0.18008,0.19244,234282274
2026-03-17 13:00:00,0.19239,0.19591,0.17681,0.18291,159032213
2026-03-17 14:00:00,0.18297,0.18427,0.17517,0.18183,85433465
2026-03-17 15:00:00,0.18187,0.185,0.167,0.16939,136687450
2026-03-17 16:00:00,0.1694,0.17042,0.12697,0.15172,803608436
2026-03-17 17:00:00,0.15177,0.15305,0.13785,0.1439,214619423
2026-03-17 18:00:00,0.14394,0.14973,0.14036,0.14796,115925874
2026-03-17 19:00:00,0.14797,0.14891,0.14113,0.14303,77413814
2026-03-17 20:00:00,0.14303,0.14799,0.14161,0.14619,65008172
2026-03-17 21:00:00,0.14618,0.14706,0.14001,0.14144,57515128
2026-03-17 22:00:00,0.14144,0.14153,0.13559,0.13729,90579132
2026-03-17 23:00:00,0.1373,0.13749,0.1253,0.12734,136885683
2026-03-18 00:00:00,0.12733,0.12849,0.1182,0.12569,241371324
2026-03-18 01:00:00,0.1257,0.1362,0.12507,0.13314,159254862
2026-03-18 02:00:00,0.13319,0.14668,0.13105,0.1333,189602517
2026-03-18 03:00:00,0.13332,0.13599,0.12824,0.12964,79283574
2026-03-18 04:00:00,0.12965,0.12988,0.12321,0.12552,79318835
2026-03-18 05:00:00,0.12554,0.13246,0.12335,0.12652,119192254
2026-03-18 06:00:00,0.12652,0.12871,0.1212,0.12296,80548713
2026-03-18 07:00:00,0.12296,0.12509,0.12063,0.12324,90547764
2026-03-18 08:00:00,0.12325,0.12613,0.1203,0.12388,76420829
2026-03-18 09:00:00,0.12387,0.12686,0.11627,0.11806,115734592
2026-03-18 10:00:00,0.11806,0.11882,0.11411,0.11648,125929924
2026-03-18 11:00:00,0.11648,0.11669,0.10807,0.11037,183161603
2026-03-18 12:00:00,0.11038,0.11711,0.10952,0.11435,145286287
2026-03-18 13:00:00,0.11435,0.12258,0.11423,0.12045,111200035
2026-03-18 14:00:00,0.12045,0.12458,0.11177,0.11497,177268478
2026-03-18 15:00:00,0.11496,0.11635,0.10905,0.11347,134199739
2026-03-18 16:00:00,0.11348,0.11403,0.10289,0.10347,160247294
2026-03-18 17:00:00,0.10347,0.10428,0.09852,0.10168,172685753
2026-03-18 18:00:00,0.10169,0.10306,0.0987,0.09991,99760648
2026-03-18 19:00:00,0.09991,0.10028,0.09114,0.0921,228731758
2026-03-18 20:00:00,0.09209,0.09587,0.09017,0.09038,136148118
2026-03-18 21:00:00,0.09034,0.09618,0.0891,0.09244,132391614
2026-03-18 22:00:00,0.09244,0.09274,0.08917,0.09195,89100644
2026-03-18 23:00:00,0.09193,0.09818,0.09141,0.09455,125533229
2026-03-19 00:00:00,0.09455,0.09737,0.09273,0.09318,88045524
2026-03-19 01:00:00,0.09318,0.09642,0.0901,0.09348,101304207
2026-03-19 02:00:00,0.09348,0.11126,0.09329,0.11126,245789844
2026-03-19 03:00:00,0.11124,0.1165,0.102,0.11371,323734943
2026-03-19 04:00:00,0.11371,0.1226,0.11062,0.12138,219076784
2026-03-19 05:00:00,0.12137,0.12447,0.11642,0.1216,192032058
2026-03-19 06:00:00,0.12161,0.12487,0.108,0.1146,223692654
2026-03-19 07:00:00,0.11458,0.11585,0.10179,0.10222,165577338
2026-03-19 08:00:00,0.10224,0.11465,0.10144,0.10942,156432404
2026-03-19 09:00:00,0.10943,0.11357,0.10934,0.11339,86443183
2026-03-19 10:00:00,0.11339,0.12052,0.11339,0.11617,132816348
2026-03-19 11:00:00,0.11613,0.11745,0.11225,0.11252,75486664
2026-03-19 12:00:00,0.11252,0.1155,0.1076,0.10796,86868539
